Cell Type	Z-score	Cluster
Non class-switched memory B cell	-0.39408676890560007	5
Class switched plasmablast	-0.39408676890560007	5
Unswitched plasmablast	-0.39408676890560007	5
Terminal effector memory T cell	-0.39408676890560007	5
Activated memory B cell	-0.39408676890560007	5
Antibody Secreting B cell	-0.39408676890560007	5
Effector T cell	-0.39408676890560007	5
Lymph node cell	-0.39408676890560007	5
Live CD19+ cell	-0.39408676890560007	5
Senescent CD8+ T Cell	-0.39408676890560007	5
Memory T(Tm) cell	-0.39408676890560007	5
Marginal zone B cell	-0.39408676890560007	5
Memory CD27+ B cell	-0.39408676890560007	5
Memory CD27- B cell	-0.39408676890560007	5
Transitional memory T cell	-0.39408676890560007	5
Transitional B cell	-0.39408676890560007	5
Tonsil cell	-0.39408676890560007	5
Transitional memory cell	-0.39408676890560007	5
Tissue-like memory B cell	-0.39408676890560007	5
B1 cell	-0.39408676890560007	5
Leukocyte	-0.39408676890560007	5
hMSC-treated B cell	-0.39408676890560007	5
Leydig precursor cell	-0.3942337355884357	5
Lake et al.Science.Ex4	-0.3942337355884357	5
Meiotic prophase fetal germ cell	-0.39437671477883146	5
Epidermal cell	-0.3944921276063975	5
Ionocyte cell	-0.3944921276063975	5
Retinoid acid signaling-responsive fetal germ cell	-0.3944921276063975	5
Lymphoblast	-0.3944921276063975	5
Migration phase fetal germ cell	-0.39462524464961085	5
Microglial cell	-0.39462524464961085	5
CD4+ recently activated effector memory or effector T cell (CTL)	-0.39512704047888847	5
T cell & Natural killer cell	-0.39512704047888847	5
Natural killer T(NKT)-like cell	-0.39512704047888847	5
T helper(Th) cell	-0.39512704047888847	5
Dendritic cell 2A	-0.39512704047888847	5
CD8+ recently activated effector memory or effector T cell (CTL)	-0.39512704047888847	5
Double-negative T cell	-0.39512704047888847	5
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.39512704047888847	5
Effector memory CD8+ T cell	-0.39512704047888847	5
Exhausted T(Tex) cell	-0.39512704047888847	5
Distal tubule & loop of Henle cell	-0.39572429662639125	5
Monocyte	14.413085434587435	6
Macrophage	8.155740488237825	6
Microglial cell	6.903234558858035	6
Dendritic cell	4.861391383036242	6
Myeloid cell	4.061962129765784	6
Neutrophil	2.5651481095207207	6
Astrocyte	1.5179817025892541	6
B cell	1.4814071052706699	6
Conventional dendritic cell 2(cDC2)	1.1195941006371832	6
Classical monocyte	0.8635605424512444	6
CD14+ monocyte	0.8463027536074109	6
Paneth cell	0.7749433406533199	6
Myeloid dendritic cell	0.7670008929253844	6
Endothelial cell	0.7088175122875899	6
Fibroblast	0.5817028888142335	6
M1 macrophage	0.5626516128981479	6
Natural killer cell	0.4734233156205567	6
CD1C-CD141- dendritic cell	0.4496211268236043	6
Natural killer T (NKT) cell	0.3915709711529746	6
Intermediate monocyte	0.3847254707219343	6
Mesenchymal stem cell	0.36864893804910664	6
CD16+ monocyte	0.3559750811153041	6
T cell	0.30851277542828454	6
CD4+ T cell	0.2792437085759292	6
Kupffer cell	0.257400484516881	6
Oligodendrocyte	0.24295440578026736	6
Mast cell	0.2309968203724274	6
Epithelial cell	0.229413536522965	6
Leukocyte	0.2238380820462568	6
Immune cell	0.2090339743769068	6
Antigen-presenting cell	0.17551186086804285	6
M2 macrophage	0.1734385765005722	6
Non-classical monocyte	0.1659432090928741	6
Mesenchymal cell	0.16105876346295742	6
Granulocyte	0.14587317482601103	6
Monocyte-derived dendritic cell	0.1445602158847513	6
Mesenchymal stromal cell	0.13117866838139325	6
Neuron	0.12919662610659569	6
CD1C+_B dendritic cell	0.1267151495210795	6
Oligodendrocyte progenitor cell	0.12424259584587716	6
Regulatory T(Treg) cell	0.11775247798648943	6
Monocyte Myeloid-derived suppressor cell (M-MDSC)	0.11337922508104459	6
Mononuclear phagocyte	0.10832426880871858	6
Cardiomyocyte	0.09719414016594234	6
Monocyte derived dendritic cell	0.09510728422138297	6
Monocyte-derived macrophage	0.09091303240160944	6
Cholangiocyte	0.08106273845943683	6
Natural killer T(NKT) cell	0.07997614236661507	6
Dendritic cell lineage	0.07670952536220685	6
Mitotic arrest phase fetal germ cell	0.07388500449272012	6
Cancer stem cell	0.07218865041662387	6
Gonadal endothelial cell	0.06985299752942987	6
Mitotic fetal germ cell	0.06895339995859727	6
Alveolar macrophage	0.05161941321422208	6
Sertoli cell	0.04571822095834947	6
Basophil	0.04411284045084431	6
Memory T cell	0.043915767820392484	6
Effector memory T cell	0.04382686079262571	6
Oogenesis phase fetal germ cell	0.043451075673340014	6
Memory CD4+ T cell	0.04021247265625336	6
Multilymphoid progenitor cell	0.028849944598220333	6
Naive CD4+ T cell	0.021100706818931367	6
Progenitor cell	0.020407422524457767	6
Oligodendrocyte precursor cell	0.015345312770175295	6
Myeloid derived suppressor cell (MDSC)	0.0035719430332923387	6
CD14 monocyte	-0.00047417374522234	6
T helper(Th) cell	-0.0037074098321113864	6
T helper 17(Th17) cell	-0.01485127157976725	6
Activated CD4+ T cell	-0.015805231931033538	6
Effector memory CD4+ T cell	-0.02126203956947868	6
Regulatory T (Treg) cell	-0.022601338002644127	6
CD14+CD16+ monocyte	-0.02549521307638218	6
Liver bud hepatic cell	-0.028531426629735134	6
Megakaryocyte	-0.03136710581727052	6
T helper cell	-0.034697741334141	6
Ciliated cell	-0.0364783519104922	6
CD8+ T cell	-0.04464792535653848	6
Basal cell	-0.04615140480516784	6
Naive B cell	-0.052146529753716295	6
Ductal cell	-0.05257817500226167	6
Hematopoietic stem cell	-0.05285287180166914	6
Granulosa cell	-0.05619040314392188	6
Excitatory neuron	-0.05623338925733039	6
Naive T(Th0) cell	-0.05922811347682369	6
Histiocyte	-0.06447171344957357	6
Plasmacytoid dendritic cell(pDC)	-0.06700629036444292	6
CD1C+_A dendritic cell	-0.0708943366049853	6
Central memory T cell	-0.07401651514955404	6
Hepatocyte	-0.0768375923972244	6
T follicular helper(Tfh) cell	-0.08022969478651198	6
T helper 1(Th1) cell	-0.08022969478651198	6
Central memory CD4+ T cell	-0.08022969478651198	6
Pan-macrophage	-0.08078512427503141	6
Activated microglial cell	-0.08078512427503141	6
Trophectoderm cell	-0.08151474148814135	6
Meiotic prophase fetal germ cell	-0.08198469673826682	6
Tumor‐associated macrophage (TAM)	-0.08396495762554894	6
Adipose-derived stem cell	-0.08406084824111096	6
SLC16A7+ cell	-0.0846504921512813	6
Mature dendritic cell	-0.08688651666801742	6
Granulocyte-monocyte progenitor	-0.08890573967525187	6
Fibrocartilage chondrocyte	-0.09367468972913766	6
Stem cell	-0.09573083551651404	6
Migration phase fetal germ cell	-0.09920593528597188	6
Exhausted T(Tex) cell	-0.10034795344414964	6
T helper 2(Th2) cell	-0.10260368970684969	6
Retinoid acid signaling-responsive fetal germ cell	-0.10569920397943515	6
Regulatory CD4+ T cell	-0.1072179249868573	6
Lymphocyte	-0.1072179249868573	6
Responder T cell	-0.1072179249868573	6
Secretory cell	-0.10743369344497154	6
Ionocyte cell	-0.10771839725349243	6
CD141+CLEC9A+ dendritic cell	-0.10805880585752842	6
Leydig cell	-0.11054019023938143	6
Plasmacytoid dendritic cell	-0.11130447919855598	6
Podocyte	-0.11415062795440287	6
Type 3 dendritic cell (DC3)	-0.11497932506025627	6
Gonadal mitotic phase fetal germ cell	-0.11703412555673777	6
Delta cell	-0.12318885997707489	6
Follicular helper (Tfh) T cell	-0.12396458094723335	6
Neural progenitor cell	-0.12397202370163794	6
AXL+SIGLEC6+ dendritic cell	-0.12602992338204777	6
Ciliated epithelial cell	-0.1269848696907518	6
Exhausted CD4+ T cell	-0.13054130670215636	6
Effector T(Teff) cell	-0.13335966788805584	6
Follicular B cell	-0.1336508562826985	6
Effector CD4+ T cell	-0.1370023212980177	6
CLEC10A+ dendritic cell	-0.13938703075063888	6
Secretory progenitor cell	-0.13964064177439456	6
Eosinophil	-0.14079862259120937	6
Proliferative CD4+ T cell	-0.14502965516345892	6
Gamma delta(γδ) T cell	-0.14502965516345892	6
Hematopoietic cell	-0.14843206192901656	6
Enterocyte progenitor cell	-0.15354347615641437	6
Acinar cell	-0.15477087888217625	6
Homeostatic chondrocyte	-0.15529886600150597	6
Natural regulatory T cell	-0.1566679484670167	6
Leydig precursor cell	-0.1579199687441469	6
DCLK1+ progenitor cell	-0.16330749503038883	6
Dendritic cell 2A	-0.16774303719756178	6
Meyloid cell	-0.16956377922148166	6
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.16984009511676554	6
Immature B cell	-0.17553205447929243	6
CLEC9A+ dendritic cell	-0.1761049835968297	6
Pan monocyte	-0.17652220879427474	6
Conventional dendritic cell(cDC)	-0.17693466818494627	6
Myofibroblast	-0.1783525404624305	6
FGFR1HighNME5- epithelial cell	-0.1786789105971595	6
Polymorphonuclear myeloid-derived suppressor(PMN-MDSC) cell	-0.17877139168560943	6
Effector CD8+ memory T (Tem) cell	-0.17885555922175522	6
Myeloid-derived suppressor cell	-0.17888082939966451	6
Beta cell(β cell)	-0.17925813035801305	6
Stromal cell	-0.17983924705168566	6
Myeloid conventional dendritic cell	-0.18016720705232236	6
FOXN4+ cell	-0.1816930861062225	6
Glial cell	-0.18230411426646664	6
Cytotoxic CD4+ T cell	-0.18240538365074555	6
Activated memory B cell	-0.1832726213848377	6
Hofbauer cell	-0.18358191416679978	6
Blood cell	-0.18394808343929106	6
Monocyte progenitor cell	-0.18472188359920746	6
CD16 monocyte	-0.18507739417969735	6
Pre-dendritic cell	-0.18525598960267894	6
Retinal pigment epithelial cell	-0.18529287933248795	6
M1 microglial cell	-0.18553731013455627	6
Intermediate monocyte cell	-0.18567521758791813	6
Naive CD8+ T cell	-0.1861966901062982	6
Pro-inflammatory macrophage	-0.18622787824802453	6
1-cell stage cell (Blastomere)	-0.18673038552077517	6
Epiblast cell	-0.18809881331846443	6
Immature neutrophil	-0.19002032402971467	6
Neuroendocrine cell	-0.19005170434342064	6
Brush cell (Tuft cell)	-0.19005170434342064	6
Granulocytic-UNK	-0.1906542381522296	6
AXL+ SIGLEC6+ dendritic cell	-0.19088849492061247	6
Prehypertrophic chondrocyte	-0.19094728175808978	6
Neuroepithelial cell	-0.19104966189057895	6
Tissue resident memory T(TRM) cell	-0.19105975281498636	6
Multipotent progenitor cell	-0.19113222206412697	6
CD16+ dendritic cell	-0.19114043559368596	6
Monocytic myeloid-derived suppressor cell	-0.19114043559368596	6
Immature myeloid cell	-0.19114043559368596	6
Suppressive monocyte	-0.19114043559368596	6
Morula cell (Blastomere)	-0.19221762194459602	6
FGFR1LowNME5- epithelial cell	-0.19236706817347163	6
Circulating fetal cell	-0.1938004244384771	6
Conventional dendritic cell 1(cDC1)	-0.19438452431781286	6
Conventional dendritic cell 2-B (cDC2-B)	-0.194860667577911	6
Mesothelial cell	-0.19489831578923617	6
Red blood cell (erythrocyte)	-0.19577708034277047	6
Memory B cell	-0.19605530308566443	6
Myoblast	-0.1962064768210766	6
MKI67+ progenitor cell	-0.19660932644631862	6
Platelet	-0.19678735730943275	6
Innate lymphoid cell	-0.19685717435196473	6
Proliferative chondrocyte	-0.19695574137245667	6
Primitive endoderm cell	-0.1969572600851579	6
Germinal center cell	-0.19696785724713242	6
Follicular cell	-0.19696785724713242	6
Mature B cell	-0.19696785724713242	6
Embryonic stem cell	-0.19822085500601658	6
Zygote	-0.19823124104126377	6
Classical dendritic cell b(cDCb)	-0.19823124104126377	6
Naive progenitor cell	-0.19840836236810386	6
Pelvic epithelial cell	-0.19860382139262156	6
Interferon responsive secretory cell	-0.19871320165921086	6
Tissue resident macrophage	-0.19903953709217118	6
Alpha cell (α cell)	-0.19913365616242654	6
Regulatory chondrocyte	-0.19923152827270976	6
Neural stem cell	-0.19950277362720076	6
Pit progenitor cell	-0.199637455857353	6
Cancer cell	-0.1996939824140801	6
Panneuron	-0.19984989075383508	6
Hepatic stellate cell	-0.20008261831150262	6
Septum transversum mesenchyme cell	-0.20008261831150262	6
Atypical B cell(ABC)	-0.2010420609779525	6
Vascular smooth muscle cell(VSMC)	-0.2014189825497372	6
CD14+ endothelial progenitor cell	-0.20167741711934373	6
CD14++CD16- monocyte	-0.20167741711934373	6
Bone marrow stem cell	-0.20167741711934373	6
Monocyte lineage	-0.20167741711934373	6
Dental pulp stem cell	-0.20167741711934373	6
CD14+ CD1c+ dendritic cell	-0.20167741711934373	6
CD14+ macrophage	-0.20167741711934373	6
Circulating progenitor cell	-0.20167741711934373	6
Haematopoietic cell	-0.20167741711934373	6
CD14+ monocyte-derived macrophage	-0.20167741711934373	6
Fully activated dendritic cell	-0.20167741711934373	6
Hematopoietic precursor cell	-0.20167741711934373	6
Urine-derived stem cell	-0.20167741711934373	6
Multipotent mesenchymal stroma cell	-0.20167741711934373	6
Inflammatory dendritic cell	-0.20167741711934373	6
Inflammatory monocyte	-0.20167741711934373	6
Monocyte-dendritic cell progenitor cell	-0.20189333677327198	6
Macrophage-dendritic cell progenitor cell	-0.20189333677327198	6
Enteroendocrine cell	-0.20213923117346766	6
Granulocytic myeloid-derived suppressor cell(G-MDSC)	-0.20281042286908904	6
Polymorphonuclear myeloid-derived suppressor cell	-0.20281042286908904	6
Pre-conventional dendritic cell	-0.20281042286908904	6
Transitional dendritic cell	-0.20281042286908904	6
Conventional dendritic cell	-0.20281042286908904	6
Conventional dendritic cell 2-A (cDC2-A)	-0.20281042286908904	6
Axl+ CD11c+ Plasmacytoid dendritic cell (CD11c+ Axl+DC)	-0.20281042286908904	6
Dendritic cell progenitor	-0.20281042286908904	6
CD4+ cytotoxic T1 cell	-0.2028149513041001	6
White blood cell	-0.20285896772740103	6
Biliary cell	-0.20307776412879425	6
Inner Cell	-0.20307776412879425	6
Trophoblast cell	-0.20307776412879425	6
Residual embryonic cell	-0.20307776412879425	6
Developing nephron	-0.20307776412879425	6
Transitional basal progenitor cell	-0.20307776412879425	6
Gland ductal cell	-0.20307776412879425	6
Columnar epithelial cell	-0.20307776412879425	6
T peripheral helper(Tph) cell	-0.2031782309982203	6
Lake et al.Science.Ex8	-0.20317978178818671	6
Activated effector cell	-0.20350805672924532	6
Umbrella cell	-0.20374321370233417	6
Non PT tubular cell	-0.20374321370233417	6
Homeostatic microglial cell	-0.20386484398489002	6
Pericyte	-0.20409339333296012	6
Cardiac progenitor cell	-0.2041697847567996	6
Corneal epithelial cell	-0.2041963797257615	6
Polymorphonuclear neutrophil(PMN)	-0.20419941365182595	6
Neutrophil lineage	-0.20419941365182595	6
Adipocyte progenitor cell	-0.2042354335045252	6
Adipocyte	-0.2042354335045252	6
lmmLeydig cell	-0.2042354335045252	6
Early CD34+ megakaryocyte-erythroid progenitor cell	-0.20432895418797895	6
Demyelinating microglial cell	-0.20433740596413488	6
Infiltrated mononuclear cell	-0.20433740596413488	6
Activated macrophage	-0.20433740596413488	6
Demyelinating macrophage	-0.20433740596413488	6
M0 macrophage	-0.20433740596413488	6
Dorsal lateral ganglionic eminence precursor cell	-0.2045568205819119	6
Sensory neuron	-0.2045568205819119	6
Airway basal cell	-0.2045568205819119	6
Hepatic cell	-0.20470579294209715	6
Sinusoidal endothelial cell	-0.20490111753371254	6
LGR5+ stem cell	-0.20493510777035942	6
Germline stem cell	-0.20510132282703314	6
Germinal stem cell	-0.20510132282703314	6
Venular endothelial cell	-0.20514837638412503	6
Goblet cell	-0.20522457563598484	6
Adipose-derived stromal cell	-0.20535323667184846	6
Naive human pluripotent stem cell	-0.20535323667184846	6
Human-induced pluripotent stem cell (iPSC)	-0.20535323667184846	6
Dorsal medial ganglionic eminence precursor cell	-0.20536935141504803	6
Lake et al.Science.Ex6	-0.20536935141504803	6
Lateral ganglionic eminence cell	-0.20536935141504803	6
Subpallium cell	-0.20536935141504803	6
Inflammatory Dendritic Epidermal Cell (IDEC)	-0.20539764910356878	6
Reticular fibroblast	-0.20539764910356878	6
Preadipocyte	-0.20539764910356878	6
Stem-cell-derived-alpha cell	-0.20539764910356878	6
Germinal center B cell	-0.20548212487307196	6
Myeloid dendritic cell 1	-0.20563948981227828	6
CD1C+ dentritic cell	-0.20563948981227828	6
Normal cell	-0.20597763667750651	6
Cardiosphere-derived cell	-0.206037845704278	6
Macroglial cell	-0.20629156899846185	6
Vascular endothelial cell	-0.20633485143561278	6
Venous cell	-0.20633485143561278	6
Endometrial stem cell	-0.20633485143561278	6
CD16+ dendritic cell (CD16+ DC)	-0.20639534711649052	6
Microglia‐like cell	-0.20642003844556878	6
Pretubular aggregate cell	-0.20651510350353594	6
Immune oligodendroglial cell(imOLG)	-0.20680720491263385	6
Activated B cell	-0.20680720491263385	6
Myeloid progenitor cell	-0.20695501490937307	6
Fat cell	-0.20695501490937307	6
Corneocyte-like cell	-0.2070214632558365	6
Neural crest-derived cell	-0.2070834114536046	6
Memory T-cell	-0.20713422475778887	6
Effector CD8+ T cell	-0.20713422475778887	6
Exausted T(Tex) cell	-0.2071585664446765	6
Lymphoblastoid cell	-0.2071585664446765	6
Spermatogonial stem cell	-0.20727222902616935	6
Tissue migratory CD4+ T  cell (TMC)	-0.20728240276824328	6
Oligodendrocyte‐like cell	-0.20728693236970036	6
Damage-associated transient progenitor cell	-0.20729300517922483	6
Inflammatory fibroblast	-0.2073002671804535	6
Capillary cell	-0.20735560454547633	6
Mono-macrophage	-0.20741908661974373	6
Classical dendritic cell a(cDCa)	-0.2076348330564399	6
Age-associated B cell	-0.2076348330564399	6
Mature neutrophil	-0.20772097771856776	6
A2 astrocyte	-0.20780792022976444	6
Truncated radial glial cell	-0.20782415832462928	6
Early response secretory cell	-0.20782415832462928	6
Basal epithelial cell	-0.20783102985805713	6
Interstitial cell	-0.20785311738803605	6
Somatic cell	-0.20785311738803605	6
Epicardium-derived cell	-0.20785311738803605	6
Interneuron	-0.20785311738803605	6
Limbal stem cell	-0.20785311738803605	6
Radial glial cell	-0.20785311738803605	6
Effector chondrocyte	-0.2081157281259595	6
Tuft progenitor cell	-0.20821107283935686	6
OxPhos monocyte	-0.2084269668314729	6
Dividing T cell	-0.20845621196576294	6
Plasmablast	-0.20845621196576294	6
Portal vein epithelial cell	-0.20845734458483584	6
Syncytiotrophoblast	-0.20845734458483584	6
Pro-neutrophil	-0.20845734458483584	6
Activated langerhans cell	-0.20866226261163662	6
CCR7+ dendritic cell	-0.20866226261163662	6
Migratory langerhans cell	-0.20866226261163662	6
Pathogenic T peripheral helper cell	-0.20870398084469202	6
T helper17 (Th17) cell	-0.20870398084469202	6
Double-positive T cell	-0.20870398084469202	6
T helper 9(Th9) cell	-0.20870398084469202	6
T helper1 (Th1) cell	-0.20870398084469202	6
Activated T cell	-0.20870398084469202	6
Central memory T helper 1 cell	-0.20870398084469202	6
Activated tissue resident memory CD4+ T cell	-0.20870398084469202	6
EMRA CD4+ T cell	-0.20870398084469202	6
Chronically activated CD4+ T cell	-0.20870398084469202	6
Effector regulatory T(eTreg) cell	-0.20870398084469202	6
Circulating T follicular helper cell	-0.20870398084469202	6
CD4+ Terminally Differentiated Effector Memory Cell	-0.20870398084469202	6
Effector memory CD8+ T cell	-0.20870398084469202	6
CD4+ cytotoxic T2 cell	-0.20870398084469202	6
CD4+ recently activated effector memory or effector T cell (CTL)	-0.20870398084469202	6
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.20870398084469202	6
CD8+ recently activated effector memory or effector T cell (CTL)	-0.20870398084469202	6
Memory regulatory T cell	-0.20870398084469202	6
Induced regulatory T (Treg) cell	-0.20870398084469202	6
CD25 LAG3+ T cell	-0.20870398084469202	6
CD25+LAG3+ T cell	-0.20870398084469202	6
Suppressor T cell	-0.20870398084469202	6
Regulatory CD25+ T cell	-0.20870398084469202	6
CD4+ central memory like T (Tcm-like) cell	-0.20870398084469202	6
CD4 T cell	-0.20870398084469202	6
T helper2 (Th2) cell	-0.20870398084469202	6
FOXP3+ natural regulatory T (Treg) cell	-0.20870398084469202	6
Lymphoid cell	-0.20870398084469202	6
Effector T cell	-0.20870398084469202	6
Tissue resident memory CD4+ T cell	-0.20870398084469202	6
Early activated CD4+ T cell	-0.20870398084469202	6
Naive CD4 T cell	-0.20870398084469202	6
Naive T cell	-0.20870398084469202	6
Peripheral blood mononuclear cell (PBMC)	-0.20870398084469202	6
Activated CD25+ regulatory T cell	-0.20870398084469202	6
Activated regulatory T cell	-0.20870398084469202	6
Activated effector memory CD4+ T cell	-0.20870398084469202	6
CD34+ megakaryocyte-erythroid progenitor cell	-0.20873768063628315	6
8-cell stage cell (Blastomere)	-0.2088097145094516	6
Interstitial macrophage	-0.20883399204180886	6
Müller glial cell	-0.20886241366521785	6
Early-erythroblast	-0.20893867794644255	6
CD34+ erythroid progenitor cell	-0.20893867794644255	6
Natural killer cell	15.157187883626856	7
T cell	3.172617490470667	7
Cytotoxic T cell	2.7073488677178537	7
Natural killer T (NKT) cell	2.4925402861921624	7
CD8+ T cell	2.252347474536974	7
Microglial cell	1.9908847390633138	7
Monocyte	1.516249223426255	7
Natural killer T(NKT) cell	1.4872357147962665	7
Cytotoxic CD4+ T cell	1.1167156005907874	7
Astrocyte	0.918256835893702	7
Plasmacytoid dendritic cell(pDC)	0.7970027153708054	7
Plasma cell	0.7884217088345173	7
Macrophage	0.7877072256733866	7
Myeloid cell	0.47031839632471445	7
Red blood cell (erythrocyte)	0.46770604038883407	7
Effector CD8+ T cell	0.4035693542894352	7
B cell	0.3751030791580955	7
Regulatory T(Treg) cell	0.3574536911227873	7
Plasmablast	0.35530075091096736	7
Immune cell	0.3372130115467863	7
Lymphocyte	0.2687879427417971	7
Progenitor cell	0.2507919418095053	7
CD16+ monocyte	0.24926034284959528	7
Transitional B cell	0.24662112608856218	7
Plasmacytoid dendritic cell	0.2463280449096071	7
Exhausted T(Tex) cell	0.2186320141830335	7
Effector CD8+ memory T (Tem) cell	0.20307266770913435	7
Cytotoxic CD8+ T cell	0.18551495159249182	7
Gamma delta(γδ) T cell	0.15647940055528345	7
Erythroid cell	0.15322871625308643	7
Effector CD4+ T cell	0.13216981002128203	7
Basophil	0.1314420028025514	7
Activated CD8+ T cell	0.1191453284377065	7
Oligodendrocyte	0.11079050132528301	7
Trophectoderm cell	0.1080157885099185	7
Hematopoietic stem cell	0.044308457435855264	7
Effector memory CD4+ T cell	0.025756315694037593	7
Schwann cell	0.01897677790487075	7
Fibroblast	0.018038863030196445	7
Leukocyte	0.007891543873302211	7
Stem cell	0.006450728177636091	7
Non-classical monocyte	-0.023294876653749658	7
CD14+ monocyte	-0.02531046796230059	7
CD16 monocyte	-0.030914568006882543	7
T helper 1(Th1) cell	-0.03591973866695484	7
Exhausted CD4+ T cell	-0.03767651557628678	7
Activated T cell	-0.03793675058649115	7
Paneth cell	-0.04351653840962646	7
Epithelial cell	-0.04817835277206588	7
Outer radial glia	-0.04871468262862547	7
Radial glial cell	-0.04871468262862547	7
Brush cell (Tuft cell)	-0.0512958201890916	7
Neuron	-0.0562533277363749	7
Beta cell(β cell)	-0.06268335706785998	7
Primordial germ cell	-0.07223502443047478	7
Activated CD4+ T cell	-0.07223502443047478	7
Immature B cell	-0.07223502443047478	7
Memory B cell	-0.07223502443047478	7
Antibody-secreting cell	-0.07223502443047478	7
Naive B cell	-0.07223502443047478	7
Mucosa-associated invariant T (MAIT) cell	-0.08004354898300725	7
CD4+ recently activated effector memory or effector T cell (CTL)	-0.08195388275794979	7
CD1C-CD141- dendritic cell	-0.08222455075535491	7
Multilymphoid progenitor cell	-0.08567867846697486	7
T helper 17(Th17) cell	-0.08819550741668966	7
Finally highly effector (TEMRA) memory T cell	-0.09555493760002023	7
CD8+ recently activated effector memory or effector T cell (CTL)	-0.09632157795842032	7
Effector CD8 T cell	-0.09799518357230398	7
Mast cell	-0.09873266589327544	7
Regulatory CD4+ T cell	-0.10036966599650442	7
T follicular helper(Tfh) cell	-0.10036966599650442	7
Regulatory T (Treg) cell	-0.10091501031574727	7
Intermediate progenitor cell	-0.10108559866417934	7
Definitive endoderm cell	-0.10108559866417934	7
Mesenchymal stem cell	-0.10264847232345392	7
Neutrophil	-0.10711534996853914	7
Mitotic fetal germ cell	-0.12321937098376283	7
SLC16A7+ cell	-0.1242385345517169	7
CD4+ cytotoxic T1 cell	-0.12711594987790512	7
Tissue resident memory T(TRM) cell	-0.12765554876352106	7
Gonadal endothelial cell	-0.12907905422488394	7
Hematopoietic cell	-0.13074499731425343	7
Oogenesis phase fetal germ cell	-0.1312250437032345	7
Mitotic arrest phase fetal germ cell	-0.1327679031808365	7
Terminal effector CD8+ T cell	-0.1330186299756045	7
Sertoli cell	-0.13476538480076405	7
Endothelial cell	-0.1359194592099206	7
Gonadal mitotic phase fetal germ cell	-0.1359891777742631	7
Effector regulatory T(eTreg) cell	-0.13897190470237278	7
Young neuron	-0.13947422981329524	7
AXL+SIGLEC6+ dendritic cell	-0.14130639307047888	7
Granulocyte-monocyte progenitor	-0.14152666795679517	7
Memory CD8+ T cell	-0.1442194422824853	7
Cytotoxic lymphocyte	-0.14614968074136567	7
Cytotoxic CD4+ T2 cell	-0.14891381996672765	7
Cytotoxic T cell 2	-0.1548670946934959	7
Meiotic prophase fetal germ cell	-0.15541793410680013	7
CD4+ cytotoxic T2 cell	-0.1558451924675573	7
CD141+CLEC9A+ dendritic cell	-0.1577068718469293	7
Naive CD8+ T cell	-0.15887106693686098	7
Secretory cell	-0.1600229440133283	7
Leydig cell	-0.16315556219356175	7
Migration phase fetal germ cell	-0.1648248073335561	7
Effector T(Teff) cell	-0.16614628145789473	7
Ciliated cell	-0.16658529170577893	7
Goblet cell	-0.16814827968275922	7
CD34+ pre-T cell	-0.16827251430713344	7
Ciliated epithelial cell	-0.1686674486997655	7
Dendritic cell	-0.17005831672058985	7
Megakaryocyte	-0.17014689355536142	7
Oligodendrocyte progenitor cell	-0.17021845513174055	7
Innate lymphoid cell	-0.17159952229837372	7
Epiblast cell	-0.1717386223534404	7
M1 macrophage	-0.1727863566927863	7
Innate Lymphoid cell	-0.1730267140863894	7
Pericyte	-0.17485993616170067	7
Acinar cell	-0.17502651739920108	7
Cytotoxic CD8 T cell	-0.17536215860587226	7
Neuroendocrine cell	-0.1753914365056715	7
Responding conventional T cell	-0.17601496067064296	7
Intraepithelial lymphocyte cell	-0.17637058997978142	7
Cytotoxic natural killer cell	-0.1773930192888144	7
Effector memory CD8+ T cell	-0.17776201747019302	7
Secretory progenitor cell	-0.1783771023889465	7
Exausted T(Tex) cell	-0.17844620853228058	7
Fibrocartilage chondrocyte	-0.18050045165507747	7
Neural progenitor cell	-0.18073298313120958	7
Lake et al.Science.In5	-0.18239566743882984	7
Mid radical glial cell	-0.18261314406947143	7
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.18281727270586176	7
CD4+ T cell	-0.1834539481883772	7
Retinoid acid signaling-responsive fetal germ cell	-0.1837655815232646	7
T cell & Natural killer cell	-0.18406109402490814	7
Effector memory T cell	-0.18616195951244674	7
Activated memory T cell	-0.1863622886574327	7
Memory T cell	-0.1870781903588983	7
FGFR1HighNME5- epithelial cell	-0.1873305426110068	7
M2 macrophage	-0.1877073107326397	7
CD3/CD28-stimulated NK cell	-0.1877894804454484	7
Mesenchymal cell	-0.18848602219959168	7
T helper(Th) cell	-0.1885241532744328	7
CD56+ natural killer cell	-0.1885894257348734	7
Effector natural killer cell	-0.1885894257348734	7
CD4+ cytotoxic T lymphocyte	-0.18876214752175347	7
Classical monocyte	-0.19045891075888652	7
Lake et al.Science.Ex1	-0.19087763849440167	7
Natural killer T(NKT)-like cell	-0.19088122981107594	7
Granulosa cell	-0.19110502309239505	7
DCLK1+ progenitor cell	-0.19122822743340284	7
MKI67+ progenitor cell	-0.1912454018486384	7
Activated memory B cell	-0.19130883613831512	7
Memory CD4+ T cell	-0.191482953422078	7
Liver bud hepatic cell	-0.19202292811149457	7
