Cell Type	Z-score	Cluster
Oogenesis phase fetal germ cell	0.2456098845214596	5
Mitotic arrest phase fetal germ cell	0.2415941269217127	5
Antigen-presenting cell	0.2409502884442381	5
Immune cell	0.23852325528350563	5
Mitotic fetal germ cell	0.20153663506091202	5
Mesenchymal stem cell	0.17148462342805848	5
Multilymphoid progenitor cell	0.1671784261524186	5
Non-classical monocyte	0.16042065098719124	5
Neuron	0.15367815651404643	5
Oligodendrocyte progenitor cell	0.133059200594681	5
Intermediate monocyte	0.1304030979216621	5
SLC16A7+ cell	0.1272085726047826	5
Meiotic prophase fetal germ cell	0.10884367181361308	5
Leukocyte	0.10755153982623539	5
Regulatory T(Treg) cell	0.10577584880269332	5
Monocyte-derived macrophage	0.09824598327135697	5
Vascular smooth muscle cell(VSMC)	0.08940492596117629	5
Sertoli cell	0.0858053051912406	5
Natural killer T(NKT) cell	0.07573015812607642	5
CD1C+_B dendritic cell	0.0709340217863782	5
Tumor‐associated macrophage (TAM)	0.06459288756925023	5
Epithelial cell	0.05283733374157645	5
Cardiomyocyte	0.047317465528872005	5
Memory CD4+ T cell	0.042527937127514834	5
Memory T cell	0.041709660685430174	5
Monocyte derived dendritic cell	0.041564150605691984	5
Stem cell	0.04078973850349117	5
Mast cell	0.037311907073310835	5
Leydig cell	0.03431114653650621	5
Ciliated cell	0.031212603419441688	5
Effector memory T cell	0.030183379158428218	5
Activated T cell	0.029352898492393968	5
Mononuclear phagocyte	0.028492011737760184	5
Granulocyte	0.020861066020016358	5
Stromal cell	0.020716886634611326	5
Histiocyte	0.012226824581075105	5
Beta cell(β cell)	0.011320968087654554	5
Naive CD4+ T cell	0.010172113902840712	5
Pericyte	0.00973021824408376	5
Monocyte-derived dendritic cell	0.00047229541020144233	5
Monocyte Myeloid-derived suppressor cell (M-MDSC)	-0.0009334653101897101	5
Dendritic cell lineage	-0.0016167033920093503	5
Granulosa cell	-0.005969465013316711	5
Liver bud hepatic cell	-0.008350223091058916	5
T helper(Th) cell	-0.01251980952327087	5
Mature dendritic cell	-0.012825688528251	5
Mesenchymal stromal cell	-0.01322438905356911	5
Plasmacytoid dendritic cell	-0.015017015295930964	5
Regulatory T (Treg) cell	-0.015570007392396026	5
Oligodendrocyte precursor cell	-0.016313868933564096	5
CD8+ T cell	-0.016593160282358965	5
Effector memory CD4+ T cell	-0.01820940867468741	5
T helper 17(Th17) cell	-0.02303025899116548	5
Hematopoietic stem cell	-0.024491696567800245	5
Activated CD4+ T cell	-0.028344383031485745	5
Hepatocyte	-0.032974166345231884	5
Progenitor cell	-0.03522278855557655	5
T helper cell	-0.035710754385482435	5
Vascular endothelial cell	-0.03664719671687355	5
Basal cell	-0.040104001917642164	5
Mesenchymal cell	-0.042966223953230104	5
Myofibroblast	-0.04409404588260077	5
Trophectoderm cell	-0.04571110310063738	5
Acinar cell	-0.04717332109197336	5
Granulocyte-monocyte progenitor	-0.04729699888456782	5
Ionocyte cell	-0.05059394387038606	5
Podocyte	-0.054387023186763805	5
Megakaryocyte	-0.05502261282971317	5
Gonadal mitotic phase fetal germ cell	-0.055322468950037194	5
Secretory cell	-0.05545060164215709	5
Naive B cell	-0.06047726410887303	5
CD16 monocyte	-0.06467669413777258	5
Naive T(Th0) cell	-0.06488474039675837	5
Cancer stem cell	-0.06519308992070663	5
Adipose-derived stem cell	-0.06718582760061705	5
AXL+SIGLEC6+ dendritic cell	-0.07037790219827093	5
Retinoid acid signaling-responsive fetal germ cell	-0.0708749383070696	5
Ciliated epithelial cell	-0.07177988754280817	5
Activated microglial cell	-0.07335575609254913	5
Pan-macrophage	-0.07335575609254913	5
Myeloid derived suppressor cell (MDSC)	-0.07731568098798282	5
CD141+CLEC9A+ dendritic cell	-0.07737798650997962	5
Central memory T cell	-0.07789119190964618	5
Excitatory neuron	-0.07970936541805165	5
Fibrocartilage chondrocyte	-0.08256931989795228	5
CD14 monocyte	-0.08413381307873667	5
T follicular helper(Tfh) cell	-0.08469260091223824	5
T helper 1(Th1) cell	-0.08469260091223824	5
Central memory CD4+ T cell	-0.08469260091223824	5
Brush cell (Tuft cell)	-0.08696404281601759	5
Secretory progenitor cell	-0.09279361218146662	5
Delta cell	-0.09367544067073015	5
Exhausted T(Tex) cell	-0.0949119440052454	5
Homeostatic chondrocyte	-0.09651623977143597	5
CD14+CD16+ monocyte	-0.09974732321921029	5
T helper 2(Th2) cell	-0.10002708409717904	5
Effector CD8+ memory T (Tem) cell	-0.10023161085017702	5
Spermatogonial stem cell	-0.1004926596566485	5
CD1C+_A dendritic cell	-0.10116305369113487	5
Cytotoxic CD4+ T cell	-0.10229776318433031	5
Activated endothelial cell	-0.10270379956534602	5
Vasculature cell	-0.10270379956534602	5
Lymphocyte	-0.10309081235644053	5
Myoblast	-0.10334091519070378	5
Follicular helper (Tfh) T cell	-0.10339500482538544	5
Spermatogonial cell	-0.10775497360524443	5
Memory B cell	-0.11004963568809625	5
Responder T cell	-0.11014683178586737	5
Regulatory CD4+ T cell	-0.11014683178586737	5
Retinal pigment epithelial cell	-0.11047808891801544	5
Enterocyte progenitor cell	-0.11235997241450071	5
Exhausted CD4+ T cell	-0.11267234320516964	5
Neural progenitor cell	-0.11542567339589317	5
Migration phase fetal germ cell	-0.11846827571601626	5
Follicular B cell	-0.12415920146265363	5
Leydig precursor cell	-0.12457889969088543	5
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.13380286677376949	5
Nephron epithelial cell	-0.13544206678192922	5
Neuroendocrine cell	-0.13667214399001698	5
Effector CD4+ T cell	-0.13846443371606104	5
Enterocyte	-0.13849005331623798	5
Effector T(Teff) cell	-0.1392170757147952	5
Gamma delta(γδ) T cell	-0.14580935958045665	5
Proliferative CD4+ T cell	-0.14580935958045665	5
Type 3 dendritic cell (DC3)	-0.14651939909376668	5
FGFR1HighNME5- epithelial cell	-0.14777560163237247	5
CLEC10A+ dendritic cell	-0.14785691506794696	5
DCLK1+ progenitor cell	-0.14790000364217723	5
Activated memory B cell	-0.15230729853999395	5
Hematopoietic cell	-0.153536091509069	5
Lake et al.Science.Ex8	-0.15416726926630206	5
Epiblast cell	-0.1574320852196806	5
Natural regulatory T cell	-0.16011321645341475	5
Eosinophil	-0.1626281853089733	5
Alpha cell (α cell)	-0.16303073906535823	5
Immature B cell	-0.16351989718978446	5
Glial cell	-0.16550590737052556	5
MKI67+ progenitor cell	-0.16655896400288092	5
Morula cell (Blastomere)	-0.16784468686148105	5
Goblet cell	-0.17027820747917022	5
Meyloid cell	-0.17156247055565382	5
Multipotent progenitor cell	-0.17238385365968992	5
M1 microglial cell	-0.17323243617993542	5
FOXN4+ cell	-0.17337188857792613	5
Primitive endoderm cell	-0.1735816457878395	5
AXL+ SIGLEC6+ dendritic cell	-0.17380233120089028	5
Proliferative chondrocyte	-0.17479768069903562	5
Tissue resident memory T(TRM) cell	-0.17631752080960864	5
Mono-macrophage	-0.17882389596125983	5
Conventional dendritic cell 1(cDC1)	-0.1789141321566	5
CLEC9A+ dendritic cell	-0.17895658934914135	5
Monocyte progenitor cell	-0.1802380404727966	5
Naive CD8+ T cell	-0.18142591184333573	5
Mature B cell	-0.18164386434148488	5
1-cell stage cell (Blastomere)	-0.18184618253860152	5
Hofbauer cell	-0.18227139068476084	5
Myeloid-derived suppressor cell	-0.18383576279106026	5
Pan monocyte	-0.18397573872890394	5
Blood cell	-0.18405466351389912	5
Dendritic cell 2A	-0.1840749587482972	5
Intermediate monocyte cell	-0.18432008669780336	5
Myeloid conventional dendritic cell	-0.18454853211441466	5
Pro-inflammatory macrophage	-0.18492579903415876	5
Prehypertrophic chondrocyte	-0.18720687415607953	5
Polymorphonuclear myeloid-derived suppressor(PMN-MDSC) cell	-0.18783310155826774	5
Immature neutrophil	-0.18819838559093638	5
Embryonic stem cell	-0.18853913168860253	5
FGFR1LowNME5- epithelial cell	-0.18871311743893873	5
Red blood cell (erythrocyte)	-0.1891165498297689	5
Cardiac progenitor cell	-0.18944106642242348	5
Conventional dendritic cell(cDC)	-0.1896125600585387	5
Early response secretory cell	-0.1899020884275142	5
Pit progenitor cell	-0.18996848097727836	5
CD8+ recently activated effector memory or effector T cell (CTL)	-0.1903221902166566	5
Germinal center cell	-0.19063106490404663	5
Follicular cell	-0.19063106490404663	5
Conventional dendritic cell 2-B (cDC2-B)	-0.19083488482177152	5
Pre-dendritic cell	-0.19112892388292235	5
Cancer cell	-0.19148929120351207	5
Innate lymphoid cell	-0.19242367826484919	5
Tissue resident macrophage	-0.19290996268086577	5
Circulating fetal cell	-0.19330579452657656	5
CAR-T cell	-0.19348235626811727	5
Regulatory chondrocyte	-0.1934952014290175	5
Atypical B cell(ABC)	-0.1940091564931975	5
Artery cell	-0.19424034749843044	5
Granulocytic-UNK	-0.19429797075565694	5
Cardiosphere-derived cell	-0.19440866993936218	5
Neuroepithelial cell	-0.19470684662445684	5
Homeostatic microglial cell	-0.19488538569675395	5
Mature neutrophil	-0.194921892232093	5
Myeloid dendritic cell 1	-0.1951795722339197	5
Non-β endocrine cell	-0.19525631644777544	5
Mesangial cell	-0.19533588782292358	5
Corneocyte-like cell	-0.19534620515275544	5
Transitional dendritic cell	-0.19555379792171845	5
Dendritic cell progenitor	-0.19555379792171845	5
Activated langerhans cell	-0.1957173640307375	5
Interneuron	-0.1958279055994518	5
Effector CD8 T cell	-0.1958946873476366	5
Suppressive monocyte	-0.19601753348548387	5
Monocytic myeloid-derived suppressor cell	-0.19601753348548387	5
CD16+ dendritic cell	-0.19601753348548387	5
Immature myeloid cell	-0.19601753348548387	5
Dorsal medial ganglionic eminence precursor cell	-0.1962480673007253	5
Effector CD8+ T cell	-0.19638652907467197	5
Oocyte	-0.19655929930004143	5
Endocardial cell	-0.1968590410743445	5
Lake et al.Science.Ex6	-0.19692836378818024	5
Hepatic stellate cell	-0.19771094987002044	5
Inflammatory dendritic cell	-0.19858052352710948	5
CD4+ recently activated effector memory or effector T cell (CTL)	-0.19880844471257395	5
Tuft progenitor cell	-0.19882846089470002	5
Conventional dendritic cell	-0.19888633440028936	5
Melanocyte	-0.19889734740213538	5
Macroglial cell	-0.19890049808893556	5
Classical dendritic cell b(cDCb)	-0.19912550501008627	5
Zygote	-0.19912550501008627	5
LGR5+ stem cell	-0.19917724858294264	5
Activated effector cell	-0.19918680963733543	5
Intestinal cell	-0.19926212149039615	5
Lake et al.Science.In6	-0.19930621221023412	5
CD4+ cytotoxic T1 cell	-0.19935722093775984	5
Venous cell	-0.1994785305598766	5
Interferon responsive secretory cell	-0.1995700820569249	5
Germinal stem cell	-0.1995700820569249	5
Germline stem cell	-0.1995700820569249	5
CD56dim Natural killer cell	-0.19962535721947622	5
Capillary cell	-0.19963109311473184	5
Radial glial cell	-0.19980010938422757	5
Mid radical glial cell	-0.19980010938422757	5
Hypertrophic chondrocyte	-0.19986176588003107	5
Cardiac cell	-0.20010410008077947	5
Enteroendocrine cell	-0.20014096724106126	5
Thalamic cell	-0.2002161346137136	5
Monocyte-dendritic cell progenitor cell	-0.2002719533636387	5
Macrophage-dendritic cell progenitor cell	-0.2002719533636387	5
Oligodendrocyte‐like cell	-0.20034149222200884	5
Non PT tubular cell	-0.20044233378627252	5
Umbrella cell	-0.20044233378627252	5
Microglia‐like cell	-0.20069607018728758	5
White blood cell	-0.2008713958954782	5
Adipocyte	-0.20087152562828506	5
lmmLeydig cell	-0.20087152562828506	5
Adipocyte progenitor cell	-0.20087152562828506	5
Club cell (Clara cell)	-0.20087501205345049	5
Infiltrated mononuclear cell	-0.2009399346821221	5
Demyelinating microglial cell	-0.2009399346821221	5
Activated macrophage	-0.2009399346821221	5
Demyelinating macrophage	-0.2009399346821221	5
M0 macrophage	-0.2009399346821221	5
Adipose-derived stromal cell	-0.20096864134929035	5
Human-induced pluripotent stem cell (iPSC)	-0.20096864134929035	5
Naive human pluripotent stem cell	-0.20096864134929035	5
Truncated radial glial cell	-0.20102628488446891	5
Neural crest-derived cell	-0.20103545236224687	5
Pelvic epithelial cell	-0.20120908301799093	5
Ductal cell	-0.20132471227878893	5
Myeloid progenitor cell	-0.20138517813620316	5
Fat cell	-0.20138517813620316	5
Damage-associated transient progenitor cell	-0.2016313250528	5
Glomerular mesangial cell	-0.20166113917266784	5
Airway smooth muscle cell	-0.20166113917266784	5
m-Pericyte	-0.20166113917266784	5
Smooth muscle-like cell	-0.20166113917266784	5
Muscularis cell	-0.20166113917266784	5
Interstitial cell	-0.20166113917266784	5
Immune oligodendroglial cell(imOLG)	-0.20168821277340207	5
Activated B cell	-0.20168821277340207	5
Germinal center B cell	-0.20171967747248074	5
γ δ T cell	-0.2017577030107735	5
Migratory langerhans cell	-0.20220197197099973	5
CCR7+ dendritic cell	-0.20220197197099973	5
Pancreatic polypeptide cell	-0.2022288817350986	5
Distal tubular cell	-0.20231216328417853	5
Innate Lymphoid cell	-0.20232104456631503	5
Naive progenitor cell	-0.20260981735114528	5
Polymorphonuclear myeloid-derived suppressor cell	-0.20260981735114528	5
Conventional dendritic cell 2-A (cDC2-A)	-0.20260981735114528	5
Axl+ CD11c+ Plasmacytoid dendritic cell (CD11c+ Axl+DC)	-0.20260981735114528	5
Pre-conventional dendritic cell	-0.20260981735114528	5
Granulocytic myeloid-derived suppressor cell(G-MDSC)	-0.20260981735114528	5
CD16+ dendritic cell (CD16+ DC)	-0.20266851787457457	5
Late endothelial cell	-0.202934663690952	5
Mature endothelial cell	-0.202934663690952	5
Vascular cell	-0.202934663690952	5
Lymphatic cell	-0.202934663690952	5
glomerular Endothelial cell (ECg)	-0.202934663690952	5
Foetal endothelial cell	-0.202934663690952	5
Lymphatic endothelial cell	-0.202934663690952	5
vasa recta Endothelial cell (ECvr)	-0.202934663690952	5
Ventral lateral ganglionic eminence precursor cell	-0.20298542608744652	5
Corneal epithelial cell	-0.20301382144196453	5
Hepatic cell	-0.20305539976962944	5
Revertant memory CD8+ T(TEMRA) cell	-0.203187938077264	5
Short-lived effector cell (SLEC)	-0.203187938077264	5
Profibrotic macrophage	-0.203187938077264	5
Marginal-associated macrophage	-0.203187938077264	5
Cytotoxic T cell	-0.203187938077264	5
CD1C+ dentritic cell	-0.20322453862856257	5
Normal cell	-0.2032664003866937	5
Germ cell	-0.20327798209292225	5
Spermatogenic cell	-0.20327798209292225	5
Lake et al.Science.Ex4	-0.20332835483013356	5
Classical dendritic cell a(cDCa)	-0.20333506729312553	5
Age-associated B cell	-0.20333506729312553	5
Squamous cell	-0.20342046005353168	5
Memory T-cell	-0.20344254850409882	5
Mesothelial cell	-0.20348017447456362	5
Subpallium cell	-0.2035065987199696	5
Lateral ganglionic eminence cell	-0.2035065987199696	5
OxPhos monocyte	-0.20352250677335484	5
Inflammatory Dendritic Epidermal Cell (IDEC)	-0.20354017509123704	5
Reticular fibroblast	-0.20354017509123704	5
Preadipocyte	-0.20354017509123704	5
Stem-cell-derived-alpha cell	-0.20354017509123704	5
Multipotent mesenchymal stroma cell	-0.20365167364102943	5
Urine-derived stem cell	-0.20365167364102943	5
Monocyte lineage	-0.20365167364102943	5
Hematopoietic precursor cell	-0.20365167364102943	5
Haematopoietic cell	-0.20365167364102943	5
Inflammatory monocyte	-0.20365167364102943	5
CD14+ monocyte-derived macrophage	-0.20365167364102943	5
CD14+ macrophage	-0.20365167364102943	5
Platelet	-0.20365167364102943	5
Dental pulp stem cell	-0.20365167364102943	5
CD14+ endothelial progenitor cell	-0.20365167364102943	5
Circulating progenitor cell	-0.20365167364102943	5
Bone marrow stem cell	-0.20365167364102943	5
Fully activated dendritic cell	-0.20365167364102943	5
CD14++CD16- monocyte	-0.20365167364102943	5
CD14+ CD1c+ dendritic cell	-0.20365167364102943	5
Cardiac precursor cell	-0.2036912817813074	5
Endometrial stem cell	-0.2037074571349697	5
Venular endothelial cell	-0.20371138184041698	5
PROM1Low progenitor cell	-0.20391870615694657	5
Renal tubular cell	-0.20391870615694657	5
Early T cell progenitor (ETP)	-0.2040279914143587	5
Idiopathic pulmonary fibrosis cell	-0.20407229827873102	5
Polymorphonuclear neutrophil(PMN)	-0.20416468877604552	5
Neutrophil lineage	-0.20416468877604552	5
Müller glial cell	-0.20422264085869907	5
Tissue migratory CD4+ T  cell (TMC)	-0.20446338324021135	5
Neural stem cell	-0.20450858947784342	5
Goblet progenitor cell	-0.20455718466821235	5
Limbal stem cell	-0.20460919991954	5
Hematopoietic progenitor cell	-0.20463854995082337	5
Megakaryocyte progenitor cell	-0.2047549642909696	5
Inflammatory fibroblast	-0.20489110446983752	5
Effector chondrocyte	-0.2050741000829608	5
Nephron progenitor cell	-0.2050777252277527	5
Lake et al.Science.Ex2	-0.20509826448886923	5
M2c macrophage	-0.2051728073927709	5
Border-associated macrophage	-0.2051728073927709	5
Foam cell	-0.20517594724930122	5
4-cell stage cell (Blastomere)	-0.2051832963939014	5
Proximal stem cell	-0.20519562907564973	5
Keratinocyte	-0.20522259875187962	5
Podocyte precursor	-0.20524004908177726	5
Highly differentiated effector CD8 + T cell	-0.20529892012434883	5
Dermal cell	-0.2053692853092651	5
Exausted T(Tex) cell	-0.2053797455064864	5
Lymphoblastoid cell	-0.2053797455064864	5
Cone photoreceptor cell	-0.20539685687198098	5
Sensory neuron	-0.20548447260288089	5
Dorsal lateral ganglionic eminence precursor cell	-0.20548447260288089	5
Airway basal cell	-0.20548447260288089	5
Cortical neuron	-0.20555496060766584	5
Upper layer cell	-0.20555496060766584	5
Phagocyte	-0.20569892807602605	5
Mature podocyte	-0.20569892807602605	5
T helper 9(Th9) cell	-0.2058644641420008	5
CD25+LAG3+ T cell	-0.2058644641420008	5
Activated tissue resident memory CD4+ T cell	-0.2058644641420008	5
CD25 LAG3+ T cell	-0.2058644641420008	5
Effector T cell	-0.2058644641420008	5
Naive CD4 T cell	-0.2058644641420008	5
CD4 T cell	-0.2058644641420008	5
Early activated CD4+ T cell	-0.2058644641420008	5
Peripheral blood mononuclear cell (PBMC)	-0.2058644641420008	5
Regulatory CD25+ T cell	-0.2058644641420008	5
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.2058644641420008	5
Lymphoid cell	-0.2058644641420008	5
Central memory T helper 1 cell	-0.2058644641420008	5
Chronically activated CD4+ T cell	-0.2058644641420008	5
FOXP3+ natural regulatory T (Treg) cell	-0.2058644641420008	5
CD4+ Terminally Differentiated Effector Memory Cell	-0.2058644641420008	5
Double-positive T cell	-0.2058644641420008	5
Naive T cell	-0.2058644641420008	5
Induced regulatory T (Treg) cell	-0.2058644641420008	5
EMRA CD4+ T cell	-0.2058644641420008	5
Memory regulatory T cell	-0.2058644641420008	5
CD4+ cytotoxic T2 cell	-0.2058644641420008	5
Pathogenic T peripheral helper cell	-0.2058644641420008	5
Activated effector memory CD4+ T cell	-0.2058644641420008	5
T peripheral helper(Tph) cell	-0.2058644641420008	5
Tissue resident memory CD4+ T cell	-0.2058644641420008	5
CD4+ central memory like T (Tcm-like) cell	-0.2058644641420008	5
Effector memory CD8+ T cell	-0.2058644641420008	5
Effector regulatory T(eTreg) cell	-0.2058644641420008	5
Circulating T follicular helper cell	-0.2058644641420008	5
Activated CD25+ regulatory T cell	-0.2058644641420008	5
Suppressor T cell	-0.2058644641420008	5
T helper1 (Th1) cell	-0.2058644641420008	5
T helper17 (Th17) cell	-0.2058644641420008	5
T helper2 (Th2) cell	-0.2058644641420008	5
Activated regulatory T cell	-0.2058644641420008	5
Resident memory T cell	-0.20592367253595648	5
Panvascular cell	-0.2059673812007433	5
Secretory transient-amplifying cell	-0.20604452751717095	5
Intermediate progenitor cell	-0.20604452751717095	5
Pretubular aggregate cell	-0.20618853139367238	5
Neurogenic retinal progenitor cell	-0.20632065953364043	5
A2 astrocyte	-0.20634665978550348	5
Pro-Natural killer cell (pro-NK cell)	-0.20652047455583492	5
Innate lymphoid cell (ILCs)	-0.20652047455583492	5
Septum transversum mesenchyme cell	-0.20657237804799497	5
Intestinal stem cell	-0.20661901503340316	5
T memory stem cell	-0.20668137664890307	5
Basal epithelial cell	-0.20671882495685617	5
Extravillous trophoblast	-0.2067301280716753	5
Pan-endothelial cell	-0.2067301280716753	5
Malignant stem cell	-0.20673350273767313	5
Leukemia stem cell	-0.20673350273767313	5
Fibroblast	-0.8164965809277261	6
Fibrocartilage chondrocyte	-0.8164965809277261	6
Leydig precursor cell	-0.8164965809277261	6
Natural killer cell	13.110224559893375	7
T cell	3.786752910542686	7
CD8+ T cell	3.301618033280954	7
Cytotoxic T cell	2.738793168696999	7
Natural killer T (NKT) cell	2.562070575918401	7
Natural killer T(NKT) cell	1.7452028894163492	7
Microglial cell	1.7131950770957634	7
Cytotoxic CD4+ T cell	1.2313077641717607	7
Regulatory T(Treg) cell	0.8425754687490965	7
Stem cell	0.815990139407582	7
Gamma delta(γδ) T cell	0.7430843247687255	7
Plasmacytoid dendritic cell(pDC)	0.7072662180603653	7
Monocyte	0.5431261745229832	7
Activated CD8+ T cell	0.5281664242773005	7
Effector CD8+ T cell	0.5209831336400046	7
Immune cell	0.4338997723182073	7
Macrophage	0.4311077122055687	7
Exhausted T(Tex) cell	0.3260029566825971	7
Myeloid cell	0.26450232616906644	7
Effector CD8+ memory T (Tem) cell	0.23581570597833545	7
Plasma cell	0.22001162425681714	7
Cytotoxic CD8+ T cell	0.2171331283641799	7
CD16+ monocyte	0.20855938278465752	7
CD4+ T cell	0.17139188222664217	7
Naive CD8+ T cell	0.15474101402741	7
Plasmacytoid dendritic cell	0.15087454634142358	7
Effector memory CD8+ T cell	0.14550649899660353	7
Lymphocyte	0.12770346851206374	7
Effector CD4+ T cell	0.11041337014684634	7
T helper 17(Th17) cell	0.10644964331753437	7
Exhausted CD8+ T cell	0.07881501264200842	7
Effector memory CD4+ T cell	0.025862461316794805	7
Astrocyte	0.017575261181890782	7
Activated T cell	0.01583951448889498	7
Beta cell(β cell)	0.010169109696022761	7
T follicular helper(Tfh) cell	0.0016595506661309506	7
T helper 1(Th1) cell	-0.0008308712427005693	7
Memory CD8+ T cell	-0.006383047884042756	7
Neuron	-0.007688215183915116	7
Trophectoderm cell	-0.021499846981525905	7
Brush cell (Tuft cell)	-0.022435121824850895	7
Exhausted CD4+ T cell	-0.03337576925979761	7
Epithelial cell	-0.03474698888021099	7
Mucosa-associated invariant T (MAIT) cell	-0.04305136596895511	7
Regulatory T (Treg) cell	-0.04892539521783578	7
Outer radial glia	-0.05308142206076651	7
Radial glial cell	-0.05308142206076651	7
Intermediate progenitor cell	-0.05770674727252379	7
Progenitor cell	-0.05770674727252379	7
Definitive endoderm cell	-0.05770674727252379	7
CD8 T cell	-0.06288356148613837	7
B cell	-0.07947559705809311	7
Non-classical monocyte	-0.08373878376752782	7
Sertoli cell	-0.08764713869688918	7
CD8+ recently activated effector memory or effector T cell (CTL)	-0.09364253554696379	7
CD16 monocyte	-0.09483745010846292	7
CD14+ monocyte	-0.09483745010846292	7
CD4+ recently activated effector memory or effector T cell (CTL)	-0.10021462448609583	7
Effector CD8 T cell	-0.10637328447651885	7
Conventional dendritic cell 1(cDC1)	-0.11210628519136988	7
Paneth cell	-0.11403141472559598	7
Finally highly effector (TEMRA) memory T cell	-0.11714394611614262	7
SLC16A7+ cell	-0.1263906050442888	7
Regulatory CD4+ T cell	-0.13003575296169131	7
Leukocyte	-0.13417993679309959	7
Multilymphoid progenitor cell	-0.13758461856711926	7
Gonadal endothelial cell	-0.14518313600301022	7
Ciliated epithelial cell	-0.1502206838428976	7
Tissue resident memory T(TRM) cell	-0.1519757371362527	7
Oogenesis phase fetal germ cell	-0.1549758985643388	7
Cytotoxic lymphocyte	-0.1632560231181792	7
Terminal effector CD8+ T cell	-0.16651532797574936	7
Leydig cell	-0.1677004248948298	7
Effector regulatory T(eTreg) cell	-0.16994101322305757	7
CD4+ cytotoxic T1 cell	-0.17157217239377925	7
Mitotic arrest phase fetal germ cell	-0.17223585949263867	7
Granulocyte-monocyte progenitor	-0.1744319462179982	7
Meiotic prophase fetal germ cell	-0.17777001338641743	7
CD1C-CD141- dendritic cell	-0.18116317718811611	7
Endothelial cell	-0.18181719315045114	7
CD4+ cytotoxic T2 cell	-0.18420953616647848	7
Cytotoxic CD4+ T2 cell	-0.18475863995585315	7
Hematopoietic cell	-0.18529165485431032	7
Effector T(Teff) cell	-0.18721906695431192	7
Cytotoxic T cell 2	-0.18818432520316136	7
Ciliated cell	-0.18882023313090643	7
CD141+CLEC9A+ dendritic cell	-0.18911741614192518	7
Neuroendocrine cell	-0.1924230156514475	7
Cytotoxic CD8 T cell	-0.19266048303574085	7
Mitotic fetal germ cell	-0.1929695048354019	7
Effector memory T cell	-0.19623376616234056	7
Ionocyte cell	-0.19675180455525562	7
Morula cell (Blastomere)	-0.19712733719500078	7
AXL+SIGLEC6+ dendritic cell	-0.197975616007716	7
Exausted T(Tex) cell	-0.1990597257558924	7
Leydig precursor cell	-0.2001484230822666	7
Megakaryocyte	-0.20411984735548402	7
Acinar cell	-0.2047364644169499	7
Secretory cell	-0.2047876560396946	7
CD34+ pre-T cell	-0.20525056733605926	7
Gonadal mitotic phase fetal germ cell	-0.20542279857775902	7
Mesenchymal cell	-0.20703659225611828	7
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.207139757074901	7
Lake et al.Science.Ex1	-0.20742268184718618	7
Responding conventional T cell	-0.20753368001048028	7
Mast cell	-0.20844504397327238	7
Memory T cell	-0.2090294613574273	7
Innate lymphoid cell	-0.2095070659461127	7
T cell & Natural killer cell	-0.21074500283648517	7
M1 macrophage	-0.21116668304770284	7
γ δ T cell	-0.21163281155106467	7
Innate Lymphoid cell	-0.21235355873620898	7
Neural progenitor cell	-0.21249004989733628	7
Homeostatic microglial cell	-0.21253376564301374	7
Lake et al.Science.In5	-0.21516672661192657	7
Naive T(Th0) cell	-0.2156148099111947	7
Liver bud hepatic cell	-0.2167425744785068	7
Goblet cell	-0.21688684710138725	7
Activated effector cell	-0.2169575737725668	7
Activated memory B cell	-0.21749422950788166	7
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.2189440946138194	7
Neutrophil	-0.21936201023114144	7
Secretory progenitor cell	-0.2196841169576189	7
Short-lived effector cell (SLEC)	-0.21969006348329068	7
FGFR1HighNME5- epithelial cell	-0.2199763868142324	7
Fibroblast	-0.22039035410605634	7
MKI67+ progenitor cell	-0.22085885112872844	7
Oocyte	-0.2215731696117417	7
CD56+ natural killer cell	-0.2218853234164392	7
Effector natural killer cell	-0.2218853234164392	7
Lake et al.Science.Ex6	-0.22208465316554482	7
CD4+ cytotoxic T lymphocyte	-0.2227651045831556	7
Activated memory T cell	-0.22306644011878493	7
Dendritic cell	-0.22306644011878493	7
Senescent CD8+ T Cell	-0.22314151399391552	7
Airway smooth muscle cell	-0.22318154749172642	7
Central memory T cell	-0.2243043770091574	7
NK and T cell	-0.2243531506097767	7
Eosinophil	-0.2243531506097767	7
Enterocyte progenitor cell	-0.2245609705676718	7
Oligodendrocyte progenitor cell	-0.22476202625146768	7
Interneuron	-0.2253653551389818	7
Interstitial cell	-0.22540827407973052	7
Fibrocartilage chondrocyte	-0.22540827407973052	7
Granulosa cell	-0.2258755620913399	7
CD3/CD28-stimulated NK cell	-0.22591293290888123	7
LGR5+ stem cell	-0.22655221178794366	7
Distal stem cell	-0.22655221178794366	7
DCLK1+ progenitor cell	-0.22682018052219688	7
Pericyte	-0.22682018052219688	7
T helper(Th) cell	-0.22701492888095656	7
Cytotoxic T helper 1 cell	-0.22701492888095656	7
Mesenchymal stem cell	-0.227027085154	7
Helper innate lymphoid cell	-0.228988314816589	7
Mait-like cell	-0.228988314816589	7
Interstitial macrophage	-0.22936122142718732	7
Polymorphonuclear neutrophil(PMN)	-0.22940158573708033	7
Lake et al.Science.Ex4	-0.22956312199076126	7
