Cell Type	Z-score	Cluster
Cone photoreceptor cell	-0.2087607248947077	13
Germ cell	-0.20892074984509568	13
Platelet	-0.2091032929713277	13
Granulocyte	-0.2091032929713277	13
Portal vein epithelial cell	-0.2091032929713277	13
Syncytiotrophoblast	-0.2091032929713277	13
Naive progenitor cell	-0.2095598438749768	13
CD1C+_A dendritic cell	-0.20958121002269386	13
Aerocyte	-0.20959918597530208	13
Lake et al.Science.In7	-0.20959918597530208	13
Mesothelial cell	-0.20959918597530208	13
Conventional dendritic cell	-0.20969165758002822	13
Primitive endoderm cell	-0.20969165758002822	13
Pro-Natural killer cell (pro-NK cell)	-0.20969165758002822	13
Myeloid conventional dendritic cell	-0.20981126817821277	13
Monocyte-derived dendritic cell	-0.20981126817821277	13
Proliferative chondrocyte	-0.20990980159598172	13
T memory stem cell	-0.2102410650826711	13
Spermatogonium	-0.21041388702977853	13
Pan-endothelial cell	-0.21041388702977853	13
Basal epithelial cell	-0.21041388702977853	13
Natural regulatory T cell	-0.21041388702977853	13
Sinusoidal cell	-0.21041388702977853	13
T follicular helper(Tfh) cell	-0.2104324503719524	13
8-cell stage cell (Blastomere)	-0.21053591041628963	13
Activated langerhans cell	-0.21066221837829954	13
Early erythrocyte	-0.21072399267340067	13
Memory T-cell	-0.21075464625382262	13
Prehypertrophic chondrocyte	-0.21075464625382262	13
Enteroendocrine cell	-0.2107719633137088	13
Central memory CD8+ T cell	2.823595132293391	14
Central memory CD4+ T cell	2.823595132293391	14
Naive CD4 T cell	2.823595132293391	14
Naive CD8+ T cell	1.8880103003387512	14
T follicular helper(Tfh) cell	1.6257020891131464	14
Natural killer T (NKT) cell	0.8701617642629217	14
SLC16A7+ cell	0.34178920680422425	14
Meiotic prophase fetal germ cell	-0.029811773583264676	14
B cell	-0.1224089416354289	14
Regulatory T (Treg) cell	-0.282144271870025	14
Multilymphoid progenitor cell	-0.29878299922330365	14
Oogenesis phase fetal germ cell	-0.3134024467178957	14
Naive CD4+ T cell	-0.340785304032287	14
Microglial cell	-0.3417381076453219	14
Liver bud hepatic cell	-0.4519391849959806	14
Muscle cell	-0.4528595856773868	14
Cardiomyocyte	-0.4528595856773868	14
Myoblast	-0.4528595856773868	14
Myotube	-0.4528595856773868	14
Lake et al.Science.In2	-0.4704801743333998	14
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.4722494793490961	14
Basal cell	-0.4722494793490961	14
Plasmacytoid dendritic cell	-0.47447698880484857	14
Pericyte	-0.47456559554905947	14
Endothelial cell	-0.47900053363856326	14
Neural progenitor cell	-0.47900053363856326	14
FOXN4+ cell	-0.47900053363856326	14
OxPhos monocyte	-0.4871189016866783	14
Mitotic arrest phase fetal germ cell	-0.4871189016866783	14
Lake et al.Science.Ex4	-0.48960244865076635	14
Leydig precursor cell	-0.48960244865076635	14
Naive CD8 T cell	-0.48960244865076635	14
Granulocyte-monocyte progenitor	-0.4911644985936562	14
Epiblast cell	-0.4923783435222821	14
Oligodendrocyte	-0.4923783435222821	14
Mitotic fetal germ cell	-0.4923783435222821	14
Leydig cell	-0.4958146940994051	14
T helper(Th) cell	-0.4958146940994051	14
Monocyte	5.858914772200995	15
Macrophage	2.680079155223098	15
Natural killer cell	1.977940900841592	15
Myeloid cell	1.7422831913224266	15
Microglial cell	1.2290863788681534	15
CD16+ monocyte	1.0028253672372698	15
Natural killer T (NKT) cell	0.8947081610745673	15
Conventional dendritic cell 2(cDC2)	0.5145386690063941	15
CD14+ monocyte	0.30128510587813123	15
Non-classical monocyte	0.25368239715317875	15
Immune cell	0.25368239715317875	15
CD16 monocyte	0.25368239715317875	15
CD1C-CD141- dendritic cell	0.21127332438886676	15
T follicular helper(Tfh) cell	0.11422168992299063	15
Paneth cell	-0.09688864999086282	15
Gonadal endothelial cell	-0.2717177340502811	15
Meiotic prophase fetal germ cell	-0.2720914209467569	15
Cytotoxic CD4+ T cell	-0.35240933626935883	15
Effector CD8+ memory T (Tem) cell	-0.35240933626935883	15
Multilymphoid progenitor cell	-0.35411497243369233	15
B cell	-0.3555326832896406	15
Classical monocyte	-0.3556389633888286	15
Homeostatic chondrocyte	-0.35730560839418485	15
Exhausted CD4+ T cell	-0.35912795357020466	15
Neutrophil	-0.35949568251379865	15
Mast cell	-0.3611440419929108	15
Dendritic cell	-0.3617454634049433	15
Ciliated epithelial cell	-0.3626204965677046	15
SLC16A7+ cell	-0.3629726869306671	15
OxPhos monocyte	-0.3629726869306671	15
Mitotic arrest phase fetal germ cell	-0.3668907594975624	15
Truncated radial glial cell	-0.397520218524909	15
Early response secretory cell	-0.397520218524909	15
T cell	-0.397626498624097	15
Leukocyte	-0.397626498624097	15
γ δ T cell	-0.397626498624097	15
CD8+ recently activated effector memory or effector T cell (CTL)	-0.397626498624097	15
CD8+ T cell	-0.397626498624097	15
Natural killer T(NKT) cell	-0.397626498624097	15
Mono-macrophage	-0.397626498624097	15
Oligodendrocyte	-0.3999057648951233	15
Myeloid dendritic cell	-0.3999057648951233	15
Effector CD8 T cell	-0.3999057648951233	15
Activated memory B cell	-0.3999057648951233	15
Mesenchymal cell	-0.3999057648951233	15
Neural progenitor cell	-0.3999057648951233	15
Sertoli cell	-0.40099024455224197	15
Effector memory T cell	-0.40099024455224197	15
Atypical B cell(ABC)	-0.40207235400197466	15
Primitive endoderm cell	-0.4025242452674126	15
Endothelial cell	-0.4025242452674126	15
Fibrocartilage chondrocyte	-0.4025242452674126	15
Granulosa cell	-0.4031353920145931	15
CD141+CLEC9A+ dendritic cell	-0.4031353920145931	15
Secretory cell	-0.4031353920145931	15
Granulocyte-monocyte progenitor	-0.40373299864021167	15
Ciliated cell	-0.4042781263793492	15
Astrocyte	-0.40490831711913733	15
Liver bud hepatic cell	-0.40490831711913733	15
Antigen-presenting cell	-0.40640539998305475	15
B cell	14.830532661204181	16
Naive B cell	3.5757959210604384	16
Plasma cell	3.2521260005054864	16
Dendritic cell	1.3733711706256755	16
Memory B cell	1.1618914335389274	16
Plasmacytoid dendritic cell(pDC)	1.1442673061202102	16
Macrophage	0.9739325760411341	16
Follicular B cell	0.8287419351652188	16
Transitional B cell	0.7495609928946303	16
Monocyte	0.7371651287134318	16
Microglial cell	0.7259411805319389	16
Plasmablast	0.4260463259285907	16
Regulatory B(Breg) cell	0.3651339541492707	16
T follicular helper(Tfh) cell	0.3507700050568178	16
T cell	0.2667247265144631	16
Progenitor cell	0.23254402824421969	16
Immature B cell	0.21169550417593425	16
Cancer stem cell	0.20621535011909103	16
Conventional dendritic cell 2(cDC2)	0.20429431669682158	16
Immune cell	0.1798822846718644	16
T helper 17(Th17) cell	0.155813307277772	16
M1 macrophage	0.14092047225774976	16
Natural killer T (NKT) cell	0.12912591214105285	16
Mesenchymal stromal cell	0.10980653834993889	16
Antigen-presenting cell	0.1021984048578453	16
Leukocyte	0.08998618762358816	16
Non-switched memory B cell	0.05281473292912373	16
Unswitched memory B cell(UnSw MB)	0.05281473292912373	16
Atypical memory B cell	0.05281473292912373	16
Myeloid cell	0.020519594635848085	16
Plasmacytoid dendritic cell	0.019328227959701662	16
Astrocyte	0.018333328918924547	16
Neuron	0.0038021033821020824	16
Endothelial cell	-0.005472660705297117	16
Paneth cell	-0.012475884894202326	16
Inhibitory neuron	-0.013221384732782466	16
Pre-B cell	-0.013523301415025125	16
Pan-B cell	-0.01376739746460413	16
Multilymphoid progenitor cell	-0.025135521222276823	16
Antibody-secreting cell	-0.027033362068290063	16
Switched memory B cell(Sw MB)	-0.027033362068290063	16
Class-switched memory B cell	-0.027033362068290063	16
CD4+ T cell	-0.04121275947452033	16
Natural killer cell	-0.04301959445347797	16
Endocrine cell	-0.046769130185140215	16
T helper(Th) cell	-0.062170413819561954	16
Myoblast	-0.06719949569572134	16
Mitotic arrest phase fetal germ cell	-0.07061555461784064	16
T helper cell	-0.07198792652460059	16
T helper 1(Th1) cell	-0.07198792652460059	16
Oogenesis phase fetal germ cell	-0.07517404529074367	16
T helper 2(Th2) cell	-0.07897887782894038	16
Mast cell	-0.08290751723173198	16
CD141+CLEC9A+ dendritic cell	-0.08753590571739475	16
Secretory cell	-0.095880159350573	16
Mature dendritic cell	-0.09636914752709487	16
Classical monocyte	-0.10885617674383648	16
Mature B cell	-0.11011373778892773	16
Meiotic prophase fetal germ cell	-0.11074980407059784	16
Sertoli cell	-0.111016665076539	16
SLC16A7+ cell	-0.11686245415616241	16
Natural killer T(NKT) cell	-0.11743922691505987	16
Germinal center cell	-0.11797508654500198	16
Follicular cell	-0.11797508654500198	16
Muscle satellite cell	-0.12111679320939076	16
Lymphocyte	-0.12237137865586754	16
Gonadal endothelial cell	-0.12252496216177376	16
Mesenchymal stem cell	-0.12280963294433685	16
Retinoid acid signaling-responsive fetal germ cell	-0.1238582232156458	16
Secretory progenitor cell	-0.1251030279393582	16
Mitotic fetal germ cell	-0.12523160161864513	16
Marginal zone B cell	-0.1263526971393549	16
Activated B cell	-0.12696633646794975	16
Ionocyte cell	-0.12928078674779822	16
Definitive endoderm cell	-0.13444162532921775	16
Oligodendrocyte	-0.1360996094755196	16
Stem cell	-0.1363356332397365	16
CD1C-CD141- dendritic cell	-0.13772793596022462	16
Granulosa cell	-0.13784281100105686	16
Neutrophil	-0.1383435852645141	16
Oligodendrocyte progenitor cell	-0.1394307728368036	16
Mononuclear phagocyte	-0.13962856291940048	16
Trophectoderm cell	-0.14101327587113482	16
Ciliated epithelial cell	-0.14443989873935534	16
Enterocyte progenitor cell	-0.14657429105947084	16
CAR-T cell	-0.1473146250719594	16
Leydig cell	-0.14778853000739725	16
Natural regulatory T cell	-0.14801216106959583	16
CD8+ T cell	-0.1481526210904002	16
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.14836467610389859	16
Germinal center B cell	-0.1484420803065634	16
Fibrocartilage chondrocyte	-0.14944406527337495	16
Leydig precursor cell	-0.14957946249470813	16
Basophil	-0.15025766222328063	16
Fibroblast	-0.15032503088602941	16
Resting naive B cell	-0.15032503088602941	16
Immature transitional B cell	-0.15032503088602941	16
AXL+SIGLEC6+ dendritic cell	-0.15095871825610074	16
hMSC-treated B cell	-0.1521770896083688	16
Hematopoietic stem cell	-0.15242980087518637	16
Ciliated cell	-0.15251101913400653	16
B-2 cell	-0.1531174927284763	16
Hematopoietic cell	-0.15354263851483027	16
AXL+ SIGLEC6+ dendritic cell	-0.15470940121175353	16
Pre-dendritic cell	-0.1550610208112286	16
Activated CD4+ T cell	-0.155221214714115	16
Innate lymphoid cell	-0.15553059260252713	16
CD1C+_A dendritic cell	-0.15577893673154786	16
Beta cell(β cell)	-0.15628682646362707	16
Migratory langerhans cell	-0.1562986096964202	16
Migration phase fetal germ cell	-0.1577918155811665	16
Embryonic stem cell	-0.1577918155811665	16
Megakaryocyte	-0.15792751632880686	16
Circulating T follicular helper cell	-0.1580359116307455	16
Memory CD4+ T cell	-0.1580359116307455	16
Intermediate transition memory B cell	-0.1580604299187431	16
Mural cell	-0.15824772852753366	16
Regulatory T (Treg) cell	-0.15870125772908059	16
Normal cell	-0.15873858727607426	16
Exhausted CD4+ T cell	-0.15900522192614402	16
Lymphoblastoid cell	-0.15905563693689745	16
Enterocyte	-0.15975414376761626	16
Hypertrophic chondrocyte	-0.16001703685985252	16
Dendritic cell progenitor	-0.1600633104442509	16
MKI67+ progenitor cell	-0.1600654070957169	16
Ventral lateral ganglionic eminence precursor cell	-0.1600654070957169	16
D1-MSN(medium spiny neuron)	-0.1600654070957169	16
Liver progenitor cell	-0.16013067910699968	16
Nucleus pulposus cell	-0.16013067910699968	16
Luminal progenitor cell	-0.16013067910699968	16
Epithelial progenitor cell	-0.16013067910699968	16
Glomerular parietal epithelial cell	-0.16013067910699968	16
Granulocyte	-0.16013067910699968	16
PDX1+ pancreatic progenitor cell	-0.16013067910699968	16
Pancreatic progenitor cell	-0.16013067910699968	16
Myeloid-derived suppressor cell	-0.16013067910699968	16
Neural stem cell	-0.16013067910699968	16
Urine-derived stem cell	-0.16013067910699968	16
Central nervous system stem cell	-0.16013067910699968	16
Intestinal stem cell	-0.16013067910699968	16
Side-population cell	-0.16013067910699968	16
Primed human pluripotent stem cell	-0.16013067910699968	16
Intestinal epithelial stem cell	-0.16013067910699968	16
Hepatic progenitor cell	-0.16013067910699968	16
Basal progenitor cell	-0.16013067910699968	16
Medial and distal segment cell	-0.16013067910699968	16
Classical B cell	-0.16013067910699968	16
Effector memory CD4+ T cell	-0.1603515025508567	16
FGFR1HighNME5- epithelial cell	-0.1608159316334227	16
Retina cell	-0.1608159316334227	16
Mucosa-associated invariant T (MAIT) cell	-0.16136592420200174	16
Goblet cell	-0.1614479823136029	16
Unswitched plasmablast	-0.16149622801346117	16
Regulatory B cell	-0.16149622801346117	16
Class switched memory B IgGκ cell	-0.16149622801346117	16
Class switched plasmablast	-0.16149622801346117	16
IgM only B cell	-0.16149622801346117	16
Monocyte lineage	-0.16149622801346117	16
Memory CD27- B cell	-0.16149622801346117	16
Marginal zone(MZ)-like B cell	-0.16149622801346117	16
T1 (Transitional) B cell	-0.16149622801346117	16
Resting memory B cell	-0.16149622801346117	16
Negative mesenchymal stem cell	-0.16149622801346117	16
Memory CD27+ B cell	-0.16149622801346117	16
Pericyte	-0.16149622801346117	16
Aged memory B cell	-0.16149622801346117	16
Double-negative memory B cell	-0.16149622801346117	16
Non class-switched memory B cell	-0.16149622801346117	16
Plasmablast B cell	-0.16149622801346117	16
Plasmablast like cell	-0.16149622801346117	16
Double-negative B cell	-0.16149622801346117	16
Multipotent mesenchymal stroma cell	-0.16149622801346117	16
Pro-B cell	-0.16149622801346117	16
Lymphoid cell	-0.16149622801346117	16
Switched memory B cell	-0.16149622801346117	16
Terminal differentiated B cell	-0.16149622801346117	16
T2 (Transitional) B cell	-0.16149622801346117	16
Circulating activated B cell	-0.16149622801346117	16
CD27+ memory B cell	-0.16149622801346117	16
Peripheral blood mononuclear cell (PBMC)	-0.16149622801346117	16
Mesothelial cell	-0.16151846502093334	16
Myofibroblast	-0.16151846502093334	16
Interneuron	-0.16172092238437927	16
Naive CD8+ T cell	-0.16183128174640868	16
Activated effector cell	-0.1619060389547915	16
Sinusoidal endothelial cell	-0.162053950030894	16
Monocyte-derived dendritic cell	-0.162053950030894	16
Atypical B cell(ABC)	-0.16219728404628128	16
Oocyte	-0.1625533796921432	16
CD34+ pre-B cell	-0.16258685297284753	16
Pit progenitor cell	-0.16263010547162352	16
CLEC10A+ dendritic cell	-0.1627096335529018	16
Blood cell	-0.1627096335529018	16
Immune oligodendroglial cell(imOLG)	-0.1627096335529018	16
CLEC9A+ dendritic cell	-0.1627096335529018	16
Lake et al.Science.Ex8	-0.16276751556858415	16
Epithelial hair follicle stem cell	-0.1628376295011178	16
Adipose-derived stem cell	-0.1628376295011178	16
Corneal endothelial cell	-0.1628376295011178	16
Bulge stem cell	-0.1628376295011178	16
Adipose-derived stromal cell	-0.1628376295011178	16
Portal vein epithelial cell	-0.1628376295011178	16
Dermal cell	-0.16338117197456148	16
Multipotent progenitor cell	-0.16360689066621267	16
Dividing plasma B cell	-0.16397744602180064	16
Conventional dendritic cell(cDC)	-0.1640211539711448	16
Cardiac precursor cell	-0.16422624141259765	16
Cardiomyocyte	-0.16422624141259765	16
Neural progenitor cell	-0.16422624141259765	16
Smooth muscle cell	-0.16422624141259765	16
CCR7+ dendritic cell	-0.16425219919505113	16
Activated tissue resident memory CD8+ T cell	-0.16431092493009164	16
Follicular cytotoxic CD8+ T cell	-0.16431092493009164	16
Exhausted CD8+ T progenitor cell	-0.16431092493009164	16
Follicular regulatory T(Tfr) cell	-0.16431092493009164	16
T follicular helper cell	-0.16431092493009164	16
Tissue resident memory CD8+ T cell	-0.16431092493009164	16
Effector memory T cell	-0.16431092493009164	16
Activated effector memory CD8+ T cell	-0.16431092493009164	16
Follicular T helper-like memory cell	-0.16431092493009164	16
Myeloid dendritic cell 1	-0.1645603040129327	16
Granulocyte-monocyte progenitor	-0.1647317747881115	16
Liver bud hepatic cell	-0.1649312083271095	16
CD4+ T helper 17 cell	-0.1650268629350853	16
CD8+ T helper 17 cell	-0.1650268629350853	16
Type 17 T cell	-0.1650268629350853	16
Effector memory CD4 T cell	-0.1650268629350853	16
T helper17 (Th17) cell	-0.1650268629350853	16
CD1C+_B dendritic cell	-0.16541932438358334	16
DCLK1+ progenitor cell	-0.16551397754807423	16
Monocyte progenitor cell	-0.1655329179763012	16
Conventional dendritic cell 1(cDC1)	-0.1655329179763012	16
4-cell stage cell (Blastomere)	-0.1658970354809148	16
Spermatogonial cell	-0.16623867318923194	16
Basal cell	-0.16636273682847438	16
Neuroendocrine cell	-0.1673424538551965	16
Brush cell (Tuft cell)	-0.1673424538551965	16
Epithelial cell	-0.1673424538551965	16
Early T cell progenitor (ETP)	-0.16759767114733706	16
Regulatory T(Treg) cell	-0.16761192915062115	16
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.16764093750134787	16
CD16+ monocyte	-0.16784003867581737	16
CD56bright Natural killer cell	-0.16789089447636724	16
Fetal myoblast	-0.16789089447636724	16
Activated langerhans cell	-0.16802338660939287	16
Villous cytotrophoblast	-0.16809334990652458	16
1-cell stage cell (Blastomere)	-0.16825371683873902	16
Acinar cell	-0.16858481522435742	16
Gonadal mitotic phase fetal germ cell	-0.16861871608405288	16
Angiogenic T cell	-0.16879655720621306	16
Tip cell	-0.16879655720621306	16
M2 macrophage	-0.16879655720621306	16
Globose basal cell	-0.16879655720621306	16
Artery cell	-0.16879655720621306	16
Endocrine progenitor cell	-0.16879655720621306	16
Limbal epithelial stem cell	-0.16879655720621306	16
Effector memory CD8+ T cell	-0.16879655720621306	16
Pancreatic stem cell	-0.16879655720621306	16
Megakaryocyte	11.669526194768888	17
Endothelial cell	3.6748561977561174	17
Platelet	3.162562713355039	17
Astrocyte	1.6222753139870398	17
Trophectoderm cell	1.5724397716471317	17
Microglial cell	1.1082797930611363	17
Smooth muscle cell	1.0151731175410896	17
Megakaryocyte progenitor cell	0.9923522209478158	17
Mast cell	0.980190288259108	17
Macrophage	0.9200989779802178	17
Natural killer T (NKT) cell	0.8473200627179691	17
Myeloid cell	0.6527364155771467	17
Monocyte	0.5526510644937664	17
Excitatory neuron	0.456369558205452	17
Fibrocartilage chondrocyte	0.37432076625447025	17
Myofibroblast	0.2725389873953598	17
Pericyte	0.26395618103030766	17
Stem cell	0.23331203142061044	17
Mitotic fetal germ cell	0.2172770196688305	17
Natural killer cell	0.16938559200035994	17
Activated CD8+ T cell	0.16938559200035994	17
Red blood cell (erythrocyte)	0.14708619414702517	17
Eosinophil	0.07683436798053235	17
Mesenchymal stromal cell	0.06667656785713078	17
Mitotic arrest phase fetal germ cell	0.058492653913748444	17
Adipose-derived stem cell	0.05811664978051312	17
Gonadal endothelial cell	0.05625174822216684	17
T cell	0.05157646243098828	17
Sertoli cell	0.0359864490460183	17
Oogenesis phase fetal germ cell	0.03551028126048634	17
Ciliated cell	0.02922032135623804	17
Effector memory T cell	0.013195101192775054	17
B cell	-0.023026277198898562	17
Progenitor cell	-0.02948156905380161	17
CD1C-CD141- dendritic cell	-0.031187421515086442	17
Multilymphoid progenitor cell	-0.06221173938346291	17
Plasmacytoid dendritic cell(pDC)	-0.06645729197643081	17
Gonadal mitotic phase fetal germ cell	-0.11075191261979297	17
Granulosa cell	-0.12100770367415406	17
Leydig cell	-0.12659709021711363	17
Patelet	-0.13125603807589611	17
Paneth cell	-0.1327059456442444	17
MKI67+ progenitor cell	-0.14088688823764742	17
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.14498795140697598	17
Plasmacytoid dendritic cell	-0.1485087412889687	17
Liver bud hepatic cell	-0.1486274284321239	17
Epithelial cell	-0.1512447896684155	17
Migration phase fetal germ cell	-0.15559048902055386	17
Fibroblast	-0.16048068084719538	17
Ionocyte cell	-0.17039186348171884	17
CD141+CLEC9A+ dendritic cell	-0.17138535333479005	17
Circulating fetal cell	-0.17147590818143355	17
Effector CD8+ memory T (Tem) cell	-0.1739046747904023	17
Ciliated epithelial cell	-0.17930942803265662	17
Neuron	-0.18197921851621013	17
Cytotoxic CD4+ T cell	-0.18650650898847912	17
Hematopoietic stem cell	-0.18966454085146128	17
Oligodendrocyte progenitor cell	-0.19247365684201323	17
Meiotic prophase fetal germ cell	-0.19472354316891888	17
Erythroid progenitor cell	-0.1962517889760317	17
Proliferative chondrocyte	-0.1983455255667945	17
CD1C+_B dendritic cell	-0.19879934942622776	17
Hematopoietic cell	-0.199188749825297	17
Lake et al.Science.Ex8	-0.20185733513484297	17
Leydig precursor cell	-0.20230073664945958	17
Retinoid acid signaling-responsive fetal germ cell	-0.2060613728706868	17
Exhausted CD4+ T cell	-0.20833143091806	17
Basal cell	-0.20877367514424972	17
Oligodendrocyte	-0.20890617422429006	17
Pan-endothelial cell	-0.20909107298465665	17
AXL+SIGLEC6+ dendritic cell	-0.2101596053273066	17
SLC16A7+ cell	-0.21302125822733173	17
Müller glial cell	-0.2130853824831622	17
Mesangial cell	-0.2134029406920571	17
FGFR1HighNME5- epithelial cell	-0.21396497214423596	17
Dendritic cell	-0.21611205712830367	17
Tissue resident memory T(TRM) cell	-0.21770337081605695	17
Neutrophil	-0.21813051148020515	17
Neutrophil progenitor cell	-0.21813051148020515	17
Pelvic epithelial cell	-0.21813051148020515	17
Cholangiocyte	-0.21813051148020515	17
Ductal cell	-0.21813051148020515	17
Polymorphonuclear myeloid-derived suppressor(PMN-MDSC) cell	-0.21813051148020515	17
Spermatogonial cell	-0.21820082840215566	17
M2 macrophage	-0.22138317457039378	17
Sinusoidal endothelial cell	-0.2215107289018264	17
Homeostatic chondrocyte	-0.22178908649612494	17
Classical monocyte	-0.22194902144279047	17
Embryonic stem cell	-0.22209528457413544	17
FOXN4+ cell	-0.22251677024046082	17
Stromal cell	-0.22291895383988244	17
m-Pericyte	-0.22291895383988244	17
Myoid cell	-0.22291895383988244	17
Alpha cell (α cell)	-0.22344420402411255	17
Megakaryocyte-erythroid-mast cell progenitor cell	-0.2238135304021537	17
Erythroid cell	-0.2238135304021537	17
Secretory progenitor cell	-0.22389270551374907	17
Proximal tubular cell	-0.22389270551374907	17
Secretory cell	-0.22389270551374907	17
FGFR1LowNME5- epithelial cell	-0.22435032486785653	17
Lymphoid cell	-0.22439651324203808	17
Osteocyte	-0.2250163326271857	17
DCLK1+ progenitor cell	-0.2250163326271857	17
Capillary cell	-0.2250163326271857	17
Mature osteoblast	-0.2250163326271857	17
Idiopathic pulmonary fibrosis myofibroblast	-0.2250163326271857	17
Regulatory T (Treg) cell	-0.2255070335257289	17
Myoepithelial cell	-0.22555654625189267	17
Fibrochondrocyte progenitor cell	-0.22555654625189267	17
Basal epithelial cell	-0.22555654625189267	17
vasa recta Endothelial cell (ECvr)	-0.2256913313059904	17
Glial cell	-0.2256913313059904	17
MK/eryth cell	-0.22662875582147424	17
Panvascular cell	-0.22709880582236447	17
Enterocyte progenitor cell	-0.2281994462502318	17
Mesenchymal stem cell	-0.22834954537009763	17
Naive CD8+ T cell	-0.22911325610414351	17
Neural progenitor cell	-0.22985171024754944	17
Beta cell(β cell)	-0.23004747646366613	17
Regulatory T(Treg) cell	-0.23036842490738896	17
Erythroid lineage cell	-0.2308623778474739	17
CD1C+_A dendritic cell	-0.23469720393784207	17
Zona glomerulosa cell	-0.23496037891068428	17
Naive CD4+ T cell	-0.23574429253903204	17
Mesenchymal cell	-0.23638397576286077	17
Resident memory T cell	-0.23642108901607617	17
Granulocyte-monocyte progenitor	-0.23642108901607617	17
Spermatogenic cell	-0.23690946344671532	17
Schwann cell	-0.23690946344671532	17
Delta cell	-0.23690946344671532	17
Mesenchymal progenitor cell	-0.23690946344671532	17
Beta-like cell	-0.23690946344671532	17
Extravillous trophoblast	-0.23690946344671532	17
Periosteum-derived progenitor cell	-0.23690946344671532	17
CD16+ monocyte	-0.23690946344671532	17
Pluripotent stem cell	-0.23690946344671532	17
Disease-associated microglial cell	-0.23690946344671532	17
Germinal center B cell	-0.23690946344671532	17
Lipid-associated macrophage(LAM)	-0.23690946344671532	17
Dental pulp stem cell	-0.23690946344671532	17
Haematopoietic cell	-0.23690946344671532	17
Gamma delta(γδ) T cell	-0.2397064010735767	17
Effector CD8 T cell	-0.2397064010735767	17
NK and T cell	-0.2397064010735767	17
Immune cell	-0.2397064010735767	17
M1 macrophage	-0.2397064010735767	17
Cytotoxic CD8 T cell	-0.2397064010735767	17
Finally highly effector (TEMRA) memory T cell	-0.2397064010735767	17
CD4+ cytotoxic T2 cell	-0.2397064010735767	17
Effector memory CD8+ T cell	-0.2397064010735767	17
CD8+ T cell	-0.2397064010735767	17
Activated effector cell	-0.2397064010735767	17
Squamous epithelial cell	-0.24002174529747491	17
Activated langerhans cell	-0.24099876765290795	17
Goblet cell	-0.24127763624098567	17
Effector chondrocyte	-0.24148004826864922	17
Synthetic smooth muscle cell	-0.24148004826864922	17
Naive human pluripotent stem cell	-0.24149716109679592	17
Conventional dendritic cell 1(cDC1)	-0.2418003812701789	17
Brush cell (Tuft cell)	-0.2419400512962536	17
Neuroendocrine cell	-0.2419400512962536	17
Early T cell progenitor (ETP)	-0.24240097732645788	17
Activated B cell	-0.24407179521865546	17
Myoblast	-0.24484691493330546	17
Inflammatory fibroblast	-0.2465401159599294	17
Monocyte-derived dendritic cell	-0.24686246304826037	17
Myeloid conventional dendritic cell	-0.24686246304826037	17
Myeloid-derived suppressor cell	-0.24686246304826037	17
Epiblast cell	-0.24769527588885717	17
Oligodendrocyte‐like cell	-0.24786817786508372	17
Acinar cell	-0.24839258507026807	17
Endocrine cell	-0.2498642011969783	17
Regulatory chondrocyte	-0.2502080052033384	17
Morula cell (Blastomere)	-0.25034770029703246	17
Memory T cell	-0.2507715950258539	17
CD4+ T cell	-0.25228921634029655	17
Plasmablast	-0.25242014837274745	17
Proliferative lymphocyte	-0.25242014837274745	17
Dividing T cell	-0.25242014837274745	17
Cycling transient-amplifying cell	-0.25242014837274745	17
Red blood cell (erythrocyte)	6.470495103131976	18
Erythroid cell	2.037456545057965	18
Intercalated cell	0.36836137644569406	18
Erythroid lineage cell	0.07742353640631672	18
Follicular B cell	-0.05871789479420514	18
Microglial cell	-0.10631917633244886	18
Erythroblast	-0.11237765482348541	18
Natural killer T (NKT) cell	-0.13030028989207487	18
Mitotic arrest phase fetal germ cell	-0.15427672447286758	18
Liver bud hepatic cell	-0.15957630795381553	18
B cell	-0.1676571062018238	18
SLC16A7+ cell	-0.1903173722036669	18
Ciliated cell	-0.19111696411841567	18
Parietal progenitor cell	-0.19111696411841567	18
Hematopoietic cell	-0.19111696411841567	18
Erythrocyte	-0.192958284006031	18
Mitotic fetal germ cell	-0.19441805117016298	18
Epithelial cell	-0.19531361614866888	18
Blood cell	-0.19563175452839784	18
Early-erythroblast	-0.19980282679967773	18
Coloncyte	-0.2011040038236159	18
Erythroid progenitor cell	-0.2011040038236159	18
Monocyte	-0.20591046971422347	18
MK/eryth cell	-0.20605089818533825	18
Astrocyte	-0.20622831026750854	18
Acinar cell	-0.2081414338993157	18
Nephron epithelial cell	-0.2094221901386416	18
Type A intercalated cell	-0.2094221901386416	18
Non PT tubular cell	-0.2094221901386416	18
Meiotic prophase fetal germ cell	-0.21170708331168892	18
Sertoli cell	-0.2157605440064198	18
Mast cell	-0.2157605440064198	18
Neutrophil	-0.22018131833373356	18
Paneth cell	-0.22018131833373356	18
FGFR1HighNME5- epithelial cell	-0.22076249346746335	18
Retinoid acid signaling-responsive fetal germ cell	-0.22114193929143589	18
CD1C-CD141- dendritic cell	-0.22114193929143589	18
CD8+ T cell	-0.22209602932017486	18
Naive B cell	-0.22381838893984218	18
Oogenesis phase fetal germ cell	-0.22496190347972342	18
Early erythrocyte	-0.22496190347972342	18
